npsn,nama_sekolah,provinsi,kabupaten_kota,kecamatan,kelurahan,alamat
69888983,SMKS NURUL MARIFAH,Jawa Timur,Kabupaten Jember,Kalisat,Plalangan,JL SEMPOLAN NO 18
69757525,SMK DARUR RAHMAH,Jawa Timur,Kabupaten Jember,Kalisat,Ajung,Jl. Mh. Thamrin No. 17-24
69960430,SMKS KESEHATAN MEDIKA FARMA,Jawa Timur,Kabupaten Jember,Kalisat,Ajung,JL.  PB SUDIRMAN NO 25 AJUNG KALISAT
69824436,SMKS LATIFIYAH,Jawa Timur,Kabupaten Jember,Kalisat,Glagahwero,JALAN KH ABDUL LATIF 40
20567071,SMKS AL BADRI KALISAT,Jawa Timur,Kabupaten Jember,Kalisat,Gumuksari,JL. ARJASA KALISAT NO.50 GUMUKSARI
70035638,SMK AL ZUHRI,Jawa Timur,Kabupaten Jember,Kalisat,Gumuksari,Jl. Bedadung Dsn. Krajan 01
20571589,SMKS ZAINUL MUIN KALISAT,Jawa Timur,Kabupaten Jember,Kalisat,Kalisat,JL. KH. ZAINUL KALISAT
69830544,SMKS MUHAMMADIYAH 04 KALISAT,Jawa Timur,Kabupaten Jember,Kalisat,Kalisat,Jl. SEMERU No 12  (Tanah 1) Jl. RA Kartini Dusun Oloh Ajung Kalisat
69959806,SMKS MIFTAHUL ULUM,Jawa Timur,Kabupaten Jember,Kalisat,Sumber Kalong,Jl. KH. UMAR No. 21
69755980,SMKS RAUDLATUL ULUM,Jawa Timur,Kabupaten Jember,Ledok Ombo,Suren,Jl. PP Raudlatul Ulum
69888399,SMKS ISLAM AL AZHAR LEDOKOMBO,Jawa Timur,Kabupaten Jember,Ledok Ombo,Sumber Lesung,DUSUN KARANG BIREH
70054454,SMK PLUS RAUDLATUL ULUM,Jawa Timur,Kabupaten Jember,Ledok Ombo,Ledokombo,JL CUMEDAK NO 76 RT 002 RW 014 DESA LEDOKOMBO
20555103,SMKS NURUL MANNAN,Jawa Timur,Kabupaten Jember,Ledok Ombo,Sukogidri,JL PASAR JUMAT NO 2
60730199,SMKS ISLAM AL IMAM,Jawa Timur,Kabupaten Jember,Sumberjambe,Cumedak,JL. GUMUKSRAYU NO.1 CUMEDAK SUMBERJAMBE
69893243,SMKS DARUL ULUM AS SURUR,Jawa Timur,Kabupaten Jember,Sumberjambe,Cumedak,JL Sumberjambe No.09 Dusun Sumberbalin
69986339,SMK ISLAM DARUL MUTA`ALLIMIN,Jawa Timur,Kabupaten Jember,Sumberjambe,Cumedak,Jl. Cumedak Sumbercanting
20566144,SMKS ZAIDUL ALI SUKOWONO,Jawa Timur,Kabupaten Jember,Sukowono,Sukorejo,JL. STASIUN SUKOSARI - SUKOREJO
20577356,SMKS MAQNAUL ULUM,Jawa Timur,Kabupaten Jember,Sukowono,Sukorejo,DS. SUKOREJO - SUKOWONO
20573212,SMKS MIFTAHUL WARITSIN,Jawa Timur,Kabupaten Jember,Sukowono,Sukosari,JL. KM. JAHURI 39
20577211,SMKS NURUL MUKMININ SUKOWONO,Jawa Timur,Kabupaten Jember,Sukowono,Balet Baru,JALAN IMAM SUKARTO
70040382,SMK NURUL QARNAIN,Jawa Timur,Kabupaten Jember,Sukowono,Balet Baru,Jl. Imam Sukarto No. 60 Baletbaru Sukowono Jember
69831549,SMKS NURUL JADID,Jawa Timur,Kabupaten Jember,Sukowono,Sumber Wringin,Jl. KH. Salim No. 99
70035637,SMK RAUDLATUS SYABAB,Jawa Timur,Kabupaten Jember,Sukowono,Sumber Wringin,Jl. KH Ahmad Syukri no.02 Sumberwringin Sukowono Jember
20555109,SMKS BAHJATUL ULUM,Jawa Timur,Kabupaten Jember,Sukowono,Sukowono,JL. KALISAT SUKOWONO
20555113,SMKS MAMBAUL ULUM,Jawa Timur,Kabupaten Jember,Sukowono,Sukowono,JL. KH. WAHID HASYIM
69929172,SMKS NURUN NAJAH,Jawa Timur,Kabupaten Jember,Sukowono,Arjasa,JL. BUKIT PETUNG NO. 16
69960002,SMKS NURUS SHOLAH,Jawa Timur,Kabupaten Jember,Jelbuk,Sukowiryo,JL. MOJOGEMI Jelbuk Jember
20570821,SMKS MAHFILUD DUROR II,Jawa Timur,Kabupaten Jember,Jelbuk,Suger Kidul,JALAN. BONDOWOSO NO. 17 SUGER KIDUL
20548656,SMKS 2 PANCASILA,Jawa Timur,Kabupaten Jember,Kaliwates,Sempusari,JL. LUMBA-LUMBA NO. 9
69760733,SMKS RAUDLATUL AKBAR,Jawa Timur,Kabupaten Jember,Kaliwates,Tegal Besar,JL. BASUKI RAHMAT NO.58 TEGAL BESAR - KALIWATES
69734284,SMKS RIYADLUS SHOLIHIEN,Jawa Timur,Kabupaten Jember,Kaliwates,Jember Kidul,JL. MELATI V/10 JEMBER KIDUL
20554271,SMKS ANALIS KESEHATAN JEMBER,Jawa Timur,Kabupaten Jember,Kaliwates,Kebon Agung,Jl.  Ikan Kakap Gg Masjid Al Awwalul Khoir-Gilih
20554150,SMKS DARUL HIKMAH,Jawa Timur,Kabupaten Jember,Sumbersari,Keranjingan,JL. YOS SUDARSO 114 KRANJINGAN
20523834,SMKS MOCH SROEDJI JEMBER,Jawa Timur,Kabupaten Jember,Sumbersari,Karangrejo,JL. SRIWIJAYA NO. 32 JEMBER
20549087,SMKS KARTINI JEMBER,Jawa Timur,Kabupaten Jember,Sumbersari,Kebonsari,JL. LETJEN SUTOYO NO. 30
69758389,SMKS ASY - SYAFAAH,Jawa Timur,Kabupaten Jember,Sumbersari,Kebonsari,JL. JEND. BASUKI RAHMAT V/31 KEBONSARI
20523756,SMKN 2 JEMBER,Jawa Timur,Kabupaten Jember,Sumbersari,Tegal Gede,JL. TAWANGMANGU 59
20551693,SMKS TRUNOJOYO,Jawa Timur,Kabupaten Jember,Sumbersari,Tegal Gede,JL. DANAU TOBA NO.24 RT. 1 RW.2
20551696,SMKS NURIS JEMBER,Jawa Timur,Kabupaten Jember,Sumbersari,Antirogo,JL. PANGANDARAN 48
20554898,SMKS FARMASI JEMBER,Jawa Timur,Kabupaten Jember,Sumbersari,Antirogo,JL. PANGANDARAN NO.42 RT.03 RW 02 SUMBERSARI JEMBER
69727607,SMKS AL-QODIRI,Jawa Timur,Kabupaten Jember,Patrang,Gebang,JL. MANGGAR 139-A
20523754,SMKN 3 JEMBER,Jawa Timur,Kabupaten Jember,Patrang,Jember Lor,Jl. Dr. Soebandi No. 31
20549903,SMKS MUHAMMADIYAH JEMBER,Jawa Timur,Kabupaten Jember,Patrang,Jember Lor,JL. PB. SUDIRMAN NO.I/31 Jember Lor Patrang Jember
20523734,SMKN 1 JEMBER,Jawa Timur,Kabupaten Jember,Patrang,Patrang,JL. JAMBU NO. 17
20523749,SMKN 4 JEMBER,Jawa Timur,Kabupaten Jember,Patrang,Patrang,JL. KARTINI NO. 1
20549351,SMKS PGRI 2 JEMBER,Jawa Timur,Kabupaten Jember,Patrang,Patrang,Jl. KURMA ( Belakang Kantor Pos Patrang ) Jember
20549902,SMKS SPBMA YAPENI 01 JEMBER,Jawa Timur,Kabupaten Jember,Patrang,Patrang,JL. SLAMET RIYADI 64 JEMBER
20551694,SMKS BERDIKARI JEMBER,Jawa Timur,Kabupaten Jember,Patrang,Patrang,Jl. Jambu No.05
60724703,SMKS DR. SOEBANDI,Jawa Timur,Kabupaten Jember,Patrang,Patrang,Jl. Dr. Soebandi No. 99A
20564050,SMKS INKLUSI - TPA JEMBER,Jawa Timur,Kabupaten Jember,Patrang,Bintoro,JL. BRANJANGAN NO.01 BINTORO
20555408,SMKS AL MUTTAQIN,Jawa Timur,Kabupaten Jember,Patrang,Banjar Sengon,JL. SRITI NO. 128
69786859,SMKS DARUL FALAH,Jawa Timur,Kabupaten Banyuwangi,Pesanggaran,Kandangan,JL. PONCOMOYO No.05 KANDANGAN PESANGGARAN
20525594,SMKS PGRI PESANGGARAN,Jawa Timur,Kabupaten Banyuwangi,Pesanggaran,Pesanggaran,JL. LAMPON NO. 50
69971352,SMK NU 1 PESANGGARAN,Jawa Timur,Kabupaten Banyuwangi,Pesanggaran,Pesanggaran,Jl. Lampon Dusun Ringinsari 005/001 Pesanggaran Banyuwangi Jawa Timur
69938479,SMK AMIRUSSALAM,Jawa Timur,Kabupaten Banyuwangi,Bangorejo,Sambirejo,DUSUN KEDUNGAGUNG
20540180,SMKS NUSANTARA BANYUWANGI,Jawa Timur,Kabupaten Banyuwangi,Bangorejo,Sambimulyo,K MUJAHID SAMBIREJO
69775465,SMK FULL DAY SUNAN AMPEL,Jawa Timur,Kabupaten Banyuwangi,Bangorejo,Bangorejo,Jl. Sambirejo No.60
20584051,SMKS NU AL AMNAN,Jawa Timur,Kabupaten Banyuwangi,Bangorejo,Kebondalem,JL. PESANGGARAN NO. 66 DESA KEBONDALEM
69823302,SMKS  AL - ATIQ,Jawa Timur,Kabupaten Banyuwangi,Purwoharjo,Karetan,JL. PEREMPATAN KARETAN PURWOHARJO
69969036,SMK SALAFIYAH DARUL FALAH,Jawa Timur,Kabupaten Banyuwangi,Purwoharjo,Bulurejo,Dsn. Ngadirejo
69888608,SMK MANSYAUL HUDA,Jawa Timur,Kabupaten Banyuwangi,Tegaldlimo,Kedungwungu,Jl. Kalipait Desa Kedungwungu Kec.Tegaldlimo
20525588,SMKS MUHAMMADIYAH 3 TEGALDLIMO,Jawa Timur,Kabupaten Banyuwangi,Tegaldlimo,Tegaldlimo,Jl. Kalipait No. 20 Tegaldlimo
20525606,SMK 17 AGUSTUS 1945 TEGALDLIMO,Jawa Timur,Kabupaten Banyuwangi,Tegaldlimo,Tegaldlimo,JL. KALIPAIT TEGALDLIMO
69939967,SMK DARUNNAJAH,Jawa Timur,Kabupaten Banyuwangi,Tegaldlimo,Kedunggebang,JL. KH. DZULQORNEIN KM 1 KEDUNGSUMUR
20557238,SMKS MINHAJUT THULAB MUNCAR,Jawa Timur,Kabupaten Banyuwangi,Muncar,Sumberberas,JL. KH. ABDUL MANAN KM.2
20525629,SMKN DARUL ULUM MUNCAR,Jawa Timur,Kabupaten Banyuwangi,Muncar,Wringin Putih,JL. KH. ASKANDAR KM.2 WRINGINPUTIH
20584049,SMKS MANBAUL ULUM,Jawa Timur,Kabupaten Banyuwangi,Muncar,Wringin Putih,JL KH. ASKANDAR KM. 2 WRINGIN PUTIH KEC. MUNCAR
20525605,SMKS 17 AGUSTUS 1945 MUNCAR,Jawa Timur,Kabupaten Banyuwangi,Muncar,Blambangan,JL. RAYA BLAMBANGAN NO. 37 MUNCAR
20555832,SMKS MIFTAHUL ULUM MUNCAR,Jawa Timur,Kabupaten Banyuwangi,Muncar,Kedungrejo,JL. KIHAJAR DEWANTORO 142
69786860,SMKS NU AL-FUTUHIYYAH,Jawa Timur,Kabupaten Banyuwangi,Muncar,Tembokrejo,JL. PATUNGRAYA TEMBOKREJO MUNCAR BANYUWANGI
69775462,SMKS VISI GLOBAL,Jawa Timur,Kabupaten Banyuwangi,Cluring,Tampo,JL. HASANUDIN 10x SIMBAR
69889121,SMK ASY-SYAFAAH,Jawa Timur,Kabupaten Banyuwangi,Cluring,Plampangrejo,Desa Plampangrejo Kec. Cluring
69889033,SMK NU MEDIA GAMA,Jawa Timur,Kabupaten Banyuwangi,Cluring,Benculuk,Jl. Lestari Kebonsari Benculuk Cluring
20525603,SMK 17 AGUSTUS 1945 CLURING,Jawa Timur,Kabupaten Banyuwangi,Cluring,Cluring,JL. KARANGREJO 10 CLURING BANYUWANGI
20540178,SMKS PUSPA BANGSA CLURING,Jawa Timur,Kabupaten Banyuwangi,Cluring,Sarimulyo,JL. Jember No. 40 Cempokosari
20576083,SMKS ASWAJA,Jawa Timur,Kabupaten Banyuwangi,Cluring,Sarimulyo,Jl. Banyuwangi Jember
69967085,SMK UNGGULAN HABIBULLOH II GIRI,Jawa Timur,Kabupaten Banyuwangi,Gambiran,Purwodadi,Dusun Gembolo
69823299,SMKS DARULAMIEN,Jawa Timur,Kabupaten Banyuwangi,Gambiran,Jajag,JL.  PESANGGARAN JAJAG GAMBIRAN BANYUWANGI
20571475,SMK MUHAMMADIYAH 9 GAMBIRAN,Jawa Timur,Kabupaten Banyuwangi,Gambiran,Wringin Agung,R.Banterang No. 1
69935862,SMK MIFTAHUL FALAH,Jawa Timur,Kabupaten Banyuwangi,Glenmore,Tulungrejo,JL. JEMBER 202 DUSUN WADUNG PAL TULUNGREJO GLENMORE BANYUWANGI
60726571,SMKS RAUDLATUSSALAM,Jawa Timur,Kabupaten Banyuwangi,Glenmore,Sumbergondo,JL PB SUDIRMAN NO 56 GUNUNGSARI SUMBERGONDO
20540179,SMKS MUHAMMADIYAH 4 GLENMORE,Jawa Timur,Kabupaten Banyuwangi,Glenmore,Sepanjang,JL. RAYA PASAR NO. 45 GLENMORE
20525628,SMKN  KALIBARU,Jawa Timur,Kabupaten Banyuwangi,Kalibaru,Kalibaru Wetan,JL. JEMBER NO. 122
20525604,SMK 17 AGUSTUS 1945 GENTENG,Jawa Timur,Kabupaten Banyuwangi,Genteng,Setail,JL. JEMBER
69775464,SMKS IBNU SINA,Jawa Timur,Kabupaten Banyuwangi,Genteng,Setail,JLN. SAMIRAN NO 100 RT/RW 03/08 JALEN SETAIL
69967029,SMK DARUSSALAM BLOKAGUNG DUA,Jawa Timur,Kabupaten Banyuwangi,Genteng,Setail,Jl. Raden Supono
69988625,SMK AL MUBAROK,Jawa Timur,Kabupaten Banyuwangi,Genteng,Genteng Kulon,Jl. Keramat
70003049,SMKS ENTREPRENEUR TAHFIDZ,Jawa Timur,Kabupaten Banyuwangi,Genteng,Genteng Kulon,Dusun Jenisari 1 RT. 02-RW .01
20525597,SMKS MUHAMMADIYAH 1 GENTENG,Jawa Timur,Kabupaten Banyuwangi,Genteng,Genteng Wetan,JL. KH.Ahmad Dahlan Nomor.10
20525622,SMKS MUHAMMADIYAH 2 GENTENG,Jawa Timur,Kabupaten Banyuwangi,Genteng,Genteng Wetan,JL. HASANUDDIN 103
69979363,SMK AL-HUDA,Jawa Timur,Kabupaten Banyuwangi,Genteng,Genteng Wetan,Jl.KH Hasyim Asyari
20570831,SMKS BUSTANUL FALAH,Jawa Timur,Kabupaten Banyuwangi,Genteng,Kembiritan,RAYA TEBU INDAH KEMBIRITAN
20525596,SMKS TARUNA MANDIRI SRONO,Jawa Timur,Kabupaten Banyuwangi,Srono,Kebaman,JL. RAYA PEKULO NO. 34 SRONO
69889031,SMK NU  DARUSSALAM,Jawa Timur,Kabupaten Banyuwangi,Srono,Rejoagung,Desa Rejoagung Kec. Srono
20525623,SMKS MUHAMMADIYAH 5 SRONO,Jawa Timur,Kabupaten Banyuwangi,Srono,Sukomaju,JL. RAYA SRONO ROGOJAMPI
20555685,SMKS BINA MANDIRI AL QODIRIYAH SRONO,Jawa Timur,Kabupaten Banyuwangi,Srono,Sukomaju,Jl. Raya Srono Sukomaju Srono Banyuwangi
69889106,SMK NUHUUDLIYYAH,Jawa Timur,Kabupaten Banyuwangi,Srono,Parijatah Kulon,Jl. Karangsari Desa Parijatah Kulon Kec. Srono
69882348,SMK NU SUDIRMAN ROGOJAMPI,Jawa Timur,Kabupaten Banyuwangi,Rogojampi,Mangir,Jl. Raya Mangir No. 100 Rogojampi - RT/RW. 001/001
20525624,SMKS MUHAMMADIYAH 6 ROGOJAMPI,Jawa Timur,Kabupaten Banyuwangi,Rogojampi,Rogojampi,JL. KH. HASYIM ASYARI NO. 38
20525595,SMKS PGRI ROGOJAMPI,Jawa Timur,Kabupaten Banyuwangi,Rogojampi,Gitik,Jl. Terminal Gitik Kec. Rogojampi Tlp./Fax (0333) 632693
70031345,SMK SAFINATUL HUDA,Jawa Timur,Kabupaten Banyuwangi,Kabat,Dadapan,Jl. Pondok Nongko RT.02/RW.02
69908681,SMK NU KABAT,Jawa Timur,Kabupaten Banyuwangi,Kabat,Kedayunan,JL. BYPAS KEDAYUNAN KEC KABAT KAB. BANYUWANGI
69888561,SMK Al - ACHYAR,Jawa Timur,Kabupaten Banyuwangi,Kabat,Macan Putih,Jl. KH.Khoiruddin Malar Macanputih
20525589,SMKN IHYA ULUMMUDIN SINGOJURUH,Jawa Timur,Kabupaten Banyuwangi,Singojuruh,Padang,JL. KH. ABDULLAH HASBULLAH NO. 8 PADANG SINGOJURUH
69936130,SMK DARUL ANWAR,Jawa Timur,Kabupaten Banyuwangi,Singojuruh,Padang,Jl. KH. Abdulloh Hasbulloh No. 8
69896523,SMK AL MUNAWWIR IIBS,Jawa Timur,Kabupaten Banyuwangi,Singojuruh,Kemiri,Jl.Kedungliwung No.35 Des.Kemiri Kec.Singojuruh Kab.Banyuwangi
20525607,SMKS AL AZHAR SEMPU,Jawa Timur,Kabupaten Banyuwangi,Sempu,Sempu,JL. IMAM SYAFII 45 SEMPU BANYUWANGI
69899719,SMK PGRI SEMPU,Jawa Timur,Kabupaten Banyuwangi,Sempu,Sempu,JL. KALI SETAIL NO. 159
70003699,SMK AL FIRDAUS,Jawa Timur,Kabupaten Banyuwangi,Sempu,Jambewangi,Dsn. Panjen
69775463,SMKS NURUT TAQWA,Jawa Timur,Kabupaten Banyuwangi,Songgon,Balak,JL. ROGOJAMPI SONGGON
69775460,SMKS ALAWIYAH,Jawa Timur,Kabupaten Banyuwangi,Glagah,Paspan,JL. KH. MAHMUD ALI
20525627,SMKN 1 GLAGAH,Jawa Timur,Kabupaten Banyuwangi,Glagah,Banjarsari,JL. KUNTULAN NO. 1 BANYUWANGI
20525630,SMKS PGRI 1 BANYUWANGI,Jawa Timur,Kabupaten Banyuwangi,Banyuwangi,Sobo,JL. KEPITING KELURAHAN SOBO
20525609,SMKS SRI TANJUNG BANYUWANGI,Jawa Timur,Kabupaten Banyuwangi,Banyuwangi,Kebalenan,JL. BRAWIJAYA
20525610,SMKS GAJAH MADA BANYUWANGI,Jawa Timur,Kabupaten Banyuwangi,Banyuwangi,Penganjuran,JL. JAKSA AGUNG SUPRAPTO NO.68
20525625,SMK Muhammadiyah 7 Purwoharjo,Jawa Timur,Kabupaten Banyuwangi,Banyuwangi,Penganjuran,Jl. Jaksa Agung Suprapto No. 60
20525590,SMKN 1 BANYUWANGI,Jawa Timur,Kabupaten Banyuwangi,Giri,Mojopanggung,JL. WIJAYA KUSUMA 46
20525592,SMKS PGRI 1 GIRI,Jawa Timur,Kabupaten Banyuwangi,Giri,Mojopanggung,JL. SIMPANG GAJAH MADA
20540181,SMKS PRADANA GIRI BANYUWANGI,Jawa Timur,Kabupaten Banyuwangi,Giri,Mojopanggung,Jalan Jaksa Agung Suprapto No.140 Giri
20525621,SMKS PGRI 2 GIRI,Jawa Timur,Kabupaten Banyuwangi,Giri,Penataban,JL. MAWAR NO. 16 BANYUWANGI
20576121,SMKN 1 KALIPURO,Jawa Timur,Kabupaten Banyuwangi,Kalipuro,Kalipuro,Jl. Denpasar No. 17 X
70039032,SMK UNGGULAN BALDATUSSHIDDIQ,Jawa Timur,Kabupaten Banyuwangi,Kalipuro,Bulusan,LINGKUNGAN KAMPUNG BARU
69969239,SMK IBRAHIMY,Jawa Timur,Kabupaten Banyuwangi,Wongsorejo,Bengkak,Jl. Raya Situbondo No.102
69852107,SMK NURUL ABROR ARROBANIYYIN,Jawa Timur,Kabupaten Banyuwangi,Wongsorejo,Alasbulu,Jl. KH. Agus Salim No. 155 Alasbuluh-Wongsorejo
20525591,SMKN WONGSOREJO,Jawa Timur,Kabupaten Banyuwangi,Wongsorejo,Wongsorejo,Jl. Pb. Sudirman
69978924,SMK KELAUTAN DAN PERIKANAN SUNAN KALIJAGA,Jawa Timur,Kabupaten Banyuwangi,Wongsorejo,Sumberkencono,Dsn. Andelan
20525598,SMKS DARUSSALAM BLOKAGUNG,Jawa Timur,Kabupaten Banyuwangi,Tegalsari,Karangdoro,JL. PONPES DARUSSALAM BLOKAGUNG
20584050,SMKS MUKHTAR SYAFAAT,Jawa Timur,Kabupaten Banyuwangi,Tegalsari,Karangdoro,RT/RW:02/04 BLOKAGUNG
69921069,SMK NEGERI 2 TEGALSARI,Jawa Timur,Kabupaten Banyuwangi,Tegalsari,Karangdoro,JL. KH. ACHMAD MUSAYYIDI KARANGDORO
69990467,SMK CORDOVA,Jawa Timur,Kabupaten Banyuwangi,Tegalsari,Karangdoro,Jl. KH. Achmad Musayyidi
20540177,SMKN 1 TEGALSARI,Jawa Timur,Kabupaten Banyuwangi,Tegalsari,Tegalsari,JL. KH. ABDUL MAJID NO. 09
69920012,SMK NU MAMBAUL HUDA,Jawa Timur,Kabupaten Banyuwangi,Tegalsari,Tegalsari,JL. KH. ABDUL MAJID DUSUN KRASAK
20525626,SMK MUHAMMADIYAH 8 SILIRAGUNG,Jawa Timur,Kabupaten Banyuwangi,Siliragung,Siliragung,JL. MT. HARIONO NO.42
69896538,SMK NU BESTREN KING ABDUL AZIZ,Jawa Timur,Kabupaten Banyuwangi,Siliragung,Kesilir,Desa Kesilir Kec. Siliragung
69988484,SMK BLAMBANGAN SILIRAGUNG,Jawa Timur,Kabupaten Banyuwangi,Siliragung,Kesilir,Jl. Cendana No. 15
69946666,SMK MAMBAUL HUDA,Jawa Timur,Kabupaten Banyuwangi,Siliragung,Barurejo,Dusun Sumberurip Rt.004/Rw.010
70037684,SMK DARUT THO`AT,Jawa Timur,Kabupaten Banyuwangi,Siliragung,Barurejo,Jl. KH. Tho`at
69978685,SMK MIFTAHUL HUDA,Jawa Timur,Kabupaten Banyuwangi,Blimbingsari,Watukebo,Jl. Pesantren No. 28
70002835,SMK ROUDLOTUSSALAM,Jawa Timur,Kabupaten Banyuwangi,Blimbingsari,Watukebo,Jl. Pondok Patoman
70003202,SMK SUNAN GUNUNGJATI WATUKEBO,Jawa Timur,Kabupaten Banyuwangi,Blimbingsari,Watukebo,Jl. Patoman RT.02 RW. 01
20569195,SMKS NURUL ULUM,Jawa Timur,Kabupaten Pamekasan,Tlanakan,Mangngar,Jl. Raya Mangar
69787187,SMKS PLUS WALI SONGO,Jawa Timur,Kabupaten Pamekasan,Tlanakan,Ambat,DESA AMBAT
20577811,SMK NEGERI 1 TLANAKAN PAMEKASAN,Jawa Timur,Kabupaten Pamekasan,Tlanakan,Tlanakan,JL. RAYA TLANAKAN
20574475,SMK MAARIF 1 PAMEKASAN,Jawa Timur,Kabupaten Pamekasan,Tlanakan,Branta Tinggi,JL. GEDDUNGAN NO.5-D
69918787,SMK AL MADANIYAH,Jawa Timur,Kabupaten Pamekasan,Tlanakan,Branta Tinggi,Jl. Geddungan
69755765,SMK SUMBER ANYAR,Jawa Timur,Kabupaten Pamekasan,Tlanakan,Larangan Tokol,DSN. SUMBER ANYAR  DS. LARANGAN TOKOL KEC. TLANAKAN KAB. PAMEKASAN
20579436,SMK AL ANWAR,Jawa Timur,Kabupaten Pamekasan,Tlanakan,Taroan,Jalan Desa Taroan
69969487,SMK AL HUSEN PADEMAWU,Jawa Timur,Kabupaten Pamekasan,Pademawu,Tanjung,Ds. tanjung
69788102,SMK AL - JAZIEL,Jawa Timur,Kabupaten Pamekasan,Pademawu,Jarin,Jl. Desa Jarin Km. 01 Pademawu
20552766,SMKS AL FUDHOLA,Jawa Timur,Kabupaten Pamekasan,Pademawu,Barurambat Timur,Jl. P. Trunojoyo Gg. 1 Pamekasan / Jl. Veteran Muda Gg. 1 No. 15
20549149,SMKS MIFTAHUL QULUB,Jawa Timur,Kabupaten Pamekasan,Galis,Polagan,JL. MASARAN POLAGAN GALIS
70035622,SMK DARUL HIJRAH,Jawa Timur,Kabupaten Pamekasan,Galis,Artodung,Dsn. Tanah Merah Desa Artodung Kec. Galis Kab. Pamekasan
69755762,SMKS AN NASYIIN,Jawa Timur,Kabupaten Pamekasan,Larangan,Grujugan,DS. GRUJUGAN
69754771,SMKS NAHDLIYATUL ISLAMIYAH,Jawa Timur,Kabupaten Pamekasan,Larangan,Blumbungan,DS. BLUMBUNGAN
69849260,SMK ULUMUL FATA,Jawa Timur,Kabupaten Pamekasan,Larangan,Blumbungan,BLUMBUNGAN
69966875,SMK ISLAM TARBIYATUD DINIYAH,Jawa Timur,Kabupaten Pamekasan,Larangan,Blumbungan,JL. PP. Ad-Diniyah
69877304,SMK MABDAUL FALAH AL HASYIMI,Jawa Timur,Kabupaten Pamekasan,Larangan,Kaduara Barat,KADUARA BARAT
69921841,SMK AL HUDA,Jawa Timur,Kabupaten Pamekasan,Larangan,Dukuh Timur,DESA DUKO TIMUR
70009413,SMK Sumber Nangka,Jawa Timur,Kabupaten Pamekasan,Larangan,Dukuh Timur,Jl. PP. Sumber Nangka Kopao
20554047,SMK MATSARATUL HUDA PAMEKASAN,Jawa Timur,Kabupaten Pamekasan,Pamekasan,Panempan,JL: KANGENAN GG PESANTREN
20527173,SMKN 1 PAMEKASAN,Jawa Timur,Kabupaten Pamekasan,Pamekasan,Bugih,JL. PINTU GERBANG 157 PAMEKASAN
20527174,SMKN 2 PAMEKASAN,Jawa Timur,Kabupaten Pamekasan,Pamekasan,Bugih,JL. PROPPO NO.161
20527175,SMKN 3 PAMEKASAN,Jawa Timur,Kabupaten Pamekasan,Pamekasan,Bugih,JL. KABUPATEN NO. 103 PAMEKASAN
20574638,SMK BINA HUSADA,Jawa Timur,Kabupaten Pamekasan,Pamekasan,Bugih,Jl. DIRGAHAYU 33 PAMEKASAN
20573274,SMKS AL FAQIH,Jawa Timur,Kabupaten Pamekasan,Pamekasan,Kowel,KOMPLEKS PONDOK PESANTREN AL-FAQIH
20579419,SMK KESEHATAN NUSANTARA,Jawa Timur,Kabupaten Pamekasan,Pamekasan,Kowel,Jl. Raya Nyalaran Km. 03 Kabupaten Pamekasan
69975619,SMK NURUL ULUM,Jawa Timur,Kabupaten Pamekasan,Proppo,Candiburung,Desa Candi Burung
69829191,SMK AL HASAN,Jawa Timur,Kabupaten Pamekasan,Proppo,Srambah,SRAMBAH
69845848,SMK NURUL MUTTAQIN,Jawa Timur,Kabupaten Pamekasan,Proppo,Tattangoh,Desa Tattangoh
70012174,SMK SALAFIYAH SYAFIYAH,Jawa Timur,Kabupaten Pamekasan,Proppo,Tattangoh,Dusun Tumpang
69966871,SMK AL - HARAMAIN III PROPPO,Jawa Timur,Kabupaten Pamekasan,Proppo,Panaguan,Ds. Panaguan
70009411,SMK Darut Tauhid,Jawa Timur,Kabupaten Pamekasan,Proppo,Panaguan,Jl. Raya Batu Ampar
69848752,SMK ISLAM BAITUR ROHMAH,Jawa Timur,Kabupaten Pamekasan,Proppo,Campor,DSN. AIR MATA
20566304,SMK AL HIKAM,Jawa Timur,Kabupaten Pamekasan,Proppo,Jambringin,Desa Jambringin
69969596,SMK NURUL FALAH PROPPO,Jawa Timur,Kabupaten Pamekasan,Proppo,Mapper,Dsn. Bunpandan
20574708,SMKN 1 PROPPO,Jawa Timur,Kabupaten Pamekasan,Proppo,Billaan,RAYA BILLAAN PROPPO
20553986,SMKS AL IKHLAS,Jawa Timur,Kabupaten Pamekasan,Proppo,Klampar,BANYUMAS
69902769,SMK NURUL JANNAH,Jawa Timur,Kabupaten Pamekasan,Palengaan,Banyupelle,DESA BANYUPELLE
69927274,SMK AL MAKSUMIYAH,Jawa Timur,Kabupaten Pamekasan,Palengaan,Banyupelle,DESA BANYUPELLE
69949546,SMK AL AMIN,Jawa Timur,Kabupaten Pamekasan,Palengaan,Banyupelle,Desa Banyupelle
69969644,SMK ZAINUL AHSAN PALENGAAN,Jawa Timur,Kabupaten Pamekasan,Palengaan,Banyupelle,Ds. Banyupelle
20555382,SMK AL ANWAR PALENGAAN,Jawa Timur,Kabupaten Pamekasan,Palengaan,Rek Kerrek,JL.PONDOK PESANTREN SUMBERSARI
69775749,SMKS PADAMU NEGERI,Jawa Timur,Kabupaten Pamekasan,Palengaan,Rek Kerrek,JL. PERTIGAAN REK KERREK PALENGAAN
